protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 121.17.123.141 10.0.3.15 443 56091 40 160 1460 993 160 1460 400960 58 178 1478 1011 178 1478 400960 5 5 5 5 5 5 0 157 157 6 149 48 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 58896 443 40 40 40 42 40 445 773 58 58 58 60 58 463 773 5 5 5 5 5 5 0 388 387 382 5 4 1 1 0 65320 14600 0 63910
tcp 121.17.123.141 10.0.3.15 443 58896 40 1460 1460 1132 1460 1460 327163 58 1478 1478 1150 1478 1478 327163 5 5 5 5 5 5 0 802 802 5 795 204 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 221.194.146.244 43082 443 40 40 40 71 40 445 9407 58 58 58 89 58 463 9407 5 5 5 5 5 5 0 28 27 22 5 4 1 1 0 65320 14600 0 46793
tcp 221.194.146.244 10.0.3.15 443 43082 40 160 1460 991 160 1460 409399 58 178 1478 1009 178 1478 409399 5 5 5 5 5 5 0 45 45 5 38 9 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 51640 443 40 40 77 307 479 1500 185012 58 40 95 325 497 1518 185012 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.165 10.0.3.15 443 51640 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 45006 443 40 40 40 329 877 1149 180746 58 40 58 347 895 1167 180746 5 5 5 5 5 5 0 27 26 14 12 11 1 1 0 53960 14600 0 32616
tcp 154.8.131.172 10.0.3.15 443 45006 40 40 124 529 40 1460 344366 58 58 142 547 58 1478 344366 5 5 5 5 5 5 0 34 34 12 20 12 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 57711 443 40 40 40 301 40 1133 183963 58 58 58 319 58 1151 183963 5 5 5 5 5 5 0 25 24 14 10 9 1 1 0 39760 14600 0 24738
tcp 154.8.131.171 10.0.3.15 443 57711 40 40 80 443 40 1460 309786 58 58 98 461 58 1478 309786 5 5 5 5 5 5 0 25 25 10 13 8 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 54613 443 40 40 40 258 40 1149 158218 58 58 58 276 58 1167 158218 5 5 5 5 5 5 0 25 24 15 9 8 1 1 0 44020 14600 0 28325
tcp 10.0.3.15 119.29.29.29 34706 80 40 40 40 101 40 385 16203 58 58 58 119 58 403 16203 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 15544 14600 0 15072
tcp 154.8.131.171 10.0.3.15 443 54613 40 40 104 459 40 1460 336735 58 58 122 477 58 1478 336735 5 5 5 5 5 5 0 26 26 9 15 9 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 34706 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 34455 443 40 40 40 168 40 765 61761 58 58 58 186 58 783 61761 5 5 5 5 5 5 0 14 13 7 6 5 1 1 0 28400 14600 0 21994
tcp 154.8.131.165 10.0.3.15 443 34455 40 40 42 336 40 1460 239294 58 58 60 354 58 1478 239294 5 5 5 5 5 5 0 14 14 6 6 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 59568 443 40 40 50 162 40 765 52619 58 58 68 180 58 783 52619 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16616 14600 0 15690
tcp 154.8.131.165 10.0.3.15 443 59568 40 40 40 110 40 525 23512 58 58 58 128 58 543 23512 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 140.249.37.248 36893 443 40 40 40 62 40 477 8347 58 40 58 80 58 495 8347 5 5 5 5 5 5 0 79 78 71 7 6 1 1 0 65320 14600 0 58915
tcp 10.0.3.15 119.29.29.29 52072 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 52072 40 40 40 116 40 417 22623 58 58 58 134 58 435 22623 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 140.249.37.248 10.0.3.15 443 36893 40 200 1460 1075 200 1460 357452 58 218 1478 1093 218 1478 357452 5 5 5 5 5 5 0 146 146 6 138 36 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 32837 443 40 40 40 57 40 477 6128 58 58 58 75 58 495 6128 5 5 5 5 5 5 0 96 95 88 7 6 1 1 0 65320 14600 0 58883
tcp 121.17.123.141 10.0.3.15 443 32837 40 1402 1460 1142 1402 1460 314672 58 1420 1478 1160 1420 1478 314672 5 5 5 5 5 5 0 173 173 7 164 36 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 140.249.37.248 42212 443 40 40 40 53 40 477 4708 58 58 58 71 58 495 4708 5 5 5 5 5 5 0 166 165 157 8 7 1 1 0 65320 14600 0 62179
tcp 140.249.37.248 10.0.3.15 443 42212 40 200 1460 1087 200 1460 354017 58 218 1478 1105 218 1478 354017 5 5 5 5 5 5 0 322 322 8 312 89 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 140.249.37.248 44422 443 40 40 40 62 40 477 7974 58 58 58 80 58 495 7974 5 5 5 5 5 5 0 60 59 53 6 5 1 1 0 65320 14600 0 56059
tcp 140.249.37.248 10.0.3.15 443 44422 40 166 1460 1055 166 1460 383342 58 184 1478 1073 184 1478 383342 5 5 5 5 5 5 0 110 110 6 102 25 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 59235 443 40 40 77 264 317 1500 171223 58 40 95 282 335 1518 171223 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.165 10.0.3.15 443 59235 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 58964 443 40 40 40 132 40 605 39052 58 58 58 150 58 623 39052 5 5 5 5 5 5 0 52 51 39 12 11 1 1 0 65320 14600 0 46316
tcp 154.8.131.171 10.0.3.15 443 58964 40 40 581 733 1460 1460 422222 58 40 599 751 1478 1478 422222 5 5 5 5 5 5 0 51 51 12 37 17 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 52387 443 40 40 40 124 40 893 47683 58 58 58 142 58 911 47683 5 5 5 5 5 5 0 16 15 10 5 4 1 1 0 32660 14600 0 23402
tcp 154.8.131.171 10.0.3.15 443 52387 40 40 165 626 1460 1460 465296 58 40 183 644 1478 1478 465296 5 5 5 5 5 5 0 15 15 5 8 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 55892 443 40 40 40 156 40 909 78898 58 58 58 174 58 927 78898 5 5 5 5 5 5 0 41 40 31 9 8 1 1 0 65320 14600 0 44321
tcp 154.8.131.171 10.0.3.15 443 55892 40 131 1460 905 131 1460 430019 58 149 1478 923 149 1478 430019 5 5 5 5 5 5 0 40 40 9 29 7 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 38763 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17537 14600 0 16058
tcp 154.8.131.171 10.0.3.15 443 38763 40 40 40 206 40 1389 176834 58 58 58 224 58 1407 176834 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 48335 443 40 40 40 153 77 925 55970 58 40 58 171 95 943 55970 5 5 5 5 5 5 0 27 26 18 8 7 1 1 0 65320 14600 0 46002
tcp 154.8.131.171 10.0.3.15 443 48335 40 71 923 807 71 1460 426657 58 89 941 825 89 1478 426657 5 5 5 5 5 5 0 36 36 8 26 9 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 36007 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17537 14600 0 16058
tcp 154.8.131.171 10.0.3.15 443 36007 40 40 40 206 40 1389 176834 58 58 58 224 58 1407 176834 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 49074 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.171 55070 443 40 40 40 135 99 589 31928 58 40 58 153 117 607 31928 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 10.0.3.15 154.8.131.171 38294 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 10.0.3.15 154.8.131.171 48580 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.171 34059 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.171 45425 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.171 52227 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.171 10.0.3.15 443 49074 40 40 40 157 40 941 78927 58 58 58 175 58 959 78927 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 55070 40 40 40 263 185 1460 200963 58 40 58 281 203 1478 200963 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 52227 40 40 40 259 40 1460 194027 58 58 58 277 58 1478 194027 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 38294 40 40 40 137 40 765 51310 58 58 58 155 58 783 51310 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 45425 40 40 40 223 40 1460 177131 58 58 58 241 58 1478 177131 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 34059 40 40 40 201 40 1460 177991 58 58 58 219 58 1478 177991 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 48580 40 40 40 194 121 1460 162360 58 40 58 212 139 1478 162360 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 60478 53 64 64 64 64 64 64 0 82 64 82 82 82 82 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 60478 112 112 112 112 112 112 0 130 112 130 130 130 130 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.171 39817 443 40 40 68 266 40 1469 180553 58 58 86 284 58 1487 180553 5 5 5 5 5 5 0 10 9 3 6 5 1 1 0 16385 14600 0 15513
tcp 154.8.131.171 10.0.3.15 443 39817 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 58491 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 58491 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 60225 443 40 40 40 92 40 429 16327 58 40 58 110 58 447 16327 5 5 5 5 5 5 0 39 38 30 8 7 1 1 0 65320 14600 0 45174
tcp 10.0.3.15 119.29.29.29 44564 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 10.0.3.15 140.249.37.248 42873 443 40 40 40 70 40 445 10303 58 40 58 88 58 463 10303 5 5 5 5 5 5 0 107 106 95 11 10 1 1 0 65320 14600 0 59755
tcp 119.29.29.29 10.0.3.15 80 44564 40 40 40 129 40 481 30978 58 58 58 147 58 499 30978 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 60225 40 78 560 700 78 1460 420349 58 96 578 718 96 1478 420349 5 5 5 5 5 5 0 42 42 8 32 15 1 1 0 65535 65535 0 65535
tcp 140.249.37.248 10.0.3.15 443 42873 40 160 1460 975 160 1460 403909 58 178 1478 993 178 1478 403909 5 5 5 5 5 5 0 146 146 11 133 43 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.135.228 49008 443 40 40 40 101 40 429 16122 58 58 58 119 58 447 16122 5 5 5 5 5 5 0 14 13 8 5 4 1 1 0 38340 14600 0 25122
tcp 10.0.3.15 116.136.135.228 55919 443 40 40 40 81 40 429 12845 58 58 58 99 58 447 12845 5 5 5 5 5 5 0 40 39 32 7 6 1 1 0 65320 14600 0 49263
tcp 116.136.135.228 10.0.3.15 443 49008 40 40 185 671 40 1460 454523 58 58 203 689 58 1478 454523 5 5 5 5 5 5 0 17 17 5 10 3 1 1 0 65535 65535 0 65535
tcp 116.136.135.228 10.0.3.15 443 55919 40 99 707 779 99 1460 440891 58 117 725 797 117 1478 440891 5 5 5 5 5 5 0 44 44 7 35 14 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.135.228 35133 443 40 40 40 114 40 461 19861 58 58 58 132 58 479 19861 5 5 5 5 5 5 0 12 11 6 5 4 1 1 0 26980 14600 0 20316
tcp 116.136.135.228 10.0.3.15 443 35133 40 40 44 408 40 1460 338715 58 58 62 426 58 1478 338715 5 5 5 5 5 5 0 13 13 5 6 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 58658 443 40 40 68 264 40 1453 176727 58 58 86 282 58 1471 176727 5 5 5 5 5 5 0 10 9 3 6 5 1 1 0 16385 14600 0 15513
tcp 154.8.131.171 10.0.3.15 443 58658 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 47302 53 62 62 62 62 62 62 0 80 62 80 80 80 80 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 47302 110 110 110 110 110 110 0 128 110 128 128 128 128 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.171 35461 443 40 40 40 160 40 589 40780 58 58 58 178 58 607 40780 5 5 5 5 5 5 0 13 12 6 6 5 1 1 0 29820 14600 0 21266
tcp 10.0.3.15 119.29.29.29 43474 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 43474 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 35461 40 40 44 488 1441 1460 385343 58 40 62 506 1459 1478 385343 5 5 5 5 5 5 0 15 15 6 7 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 34096 443 40 40 40 135 99 589 31928 58 40 58 153 117 607 31928 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 24140 14600 0 18936
tcp 154.8.131.171 10.0.3.15 443 34096 40 40 42 365 40 1460 290107 58 58 60 383 58 1478 290107 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 45541 443 40 40 40 98 77 429 15915 58 40 58 116 95 447 15915 5 5 5 5 5 5 0 15 13 8 5 4 1 0 0 32660 0 1 21743
tcp 10.0.3.15 121.17.123.141 37053 443 40 40 40 88 40 429 13729 58 58 58 106 58 447 13729 5 5 5 5 5 5 0 18 16 11 5 4 1 0 0 35500 0 1 23466
tcp 121.17.123.141 10.0.3.15 443 45541 40 40 131 568 40 1460 395405 58 58 149 586 58 1478 395405 5 5 5 5 5 5 0 16 16 4 9 4 1 1 0 65535 0 1 61439
tcp 121.17.123.141 10.0.3.15 443 37053 40 41 80 511 41 1460 377983 58 59 98 529 59 1478 377983 5 5 5 5 5 5 0 22 22 4 15 10 1 1 0 65535 0 1 62556
tcp 10.0.3.15 121.17.123.141 33449 443 40 40 40 96 40 461 16516 58 58 58 114 58 479 16516 5 5 5 5 5 5 0 16 14 9 5 4 1 0 0 32660 0 1 21716
tcp 121.17.123.141 10.0.3.15 443 33449 40 40 80 514 40 1460 374664 58 58 98 532 58 1478 374664 5 5 5 5 5 5 0 18 18 4 11 6 1 1 0 65535 0 1 61894
tcp 10.0.3.15 154.8.131.171 51490 443 40 40 50 231 40 1421 146674 58 58 68 249 58 1439 146674 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 25560 14600 0 20217
tcp 154.8.131.171 10.0.3.15 443 51490 40 40 40 328 40 1460 257705 58 58 58 346 58 1478 257705 5 5 5 5 5 5 0 13 13 6 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 34820 443 40 40 50 329 40 877 138779 58 58 68 347 58 895 138779 5 5 5 5 5 5 0 24 23 11 12 11 1 1 0 25800 14600 0 20170
tcp 154.8.131.171 10.0.3.15 443 34820 40 40 40 275 685 781 96179 58 40 58 293 703 799 96179 5 5 5 5 5 5 0 23 23 12 9 9 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 39639 443 40 40 77 260 317 1500 171827 58 40 95 278 335 1518 171827 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.171 10.0.3.15 443 39639 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 36972 443 40 40 40 118 60 605 31122 58 40 58 136 78 623 31122 5 5 5 5 5 5 0 27 26 19 7 6 1 1 0 58220 14600 0 34747
tcp 154.8.131.171 10.0.3.15 443 36972 40 43 701 737 43 1460 437423 58 61 719 755 61 1478 437423 5 5 5 5 5 5 0 28 28 7 19 7 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 33403 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18214 14600 0 16329
tcp 154.8.131.171 10.0.3.15 443 33403 40 40 40 201 40 1341 164448 58 58 58 219 58 1359 164448 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 60852 443 40 40 40 124 77 605 32560 58 40 58 142 95 623 32560 5 5 5 5 5 5 0 19 18 12 6 5 1 1 0 52540 14600 0 33234
tcp 154.8.131.171 10.0.3.15 443 60852 40 43 823 767 43 1460 452739 58 61 841 785 61 1478 452739 5 5 5 5 5 5 0 24 24 6 16 5 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 41617 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18214 14600 0 16329
tcp 154.8.131.171 10.0.3.15 443 41617 40 40 40 201 40 1341 164448 58 58 58 219 58 1359 164448 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 50510 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.171 55394 443 40 40 40 169 99 925 65697 58 40 58 187 117 943 65697 5 5 5 5 5 5 0 15 14 8 6 5 1 1 0 26980 14600 0 20513
tcp 10.0.3.15 154.8.131.171 48693 443 40 40 60 154 40 573 35062 58 58 78 172 58 591 35062 5 5 5 5 5 5 0 9 8 3 5 4 1 1 0 17043 14600 0 15729
tcp 10.0.3.15 154.8.131.171 33039 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.171 47000 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.171 44642 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.171 38651 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.171 10.0.3.15 443 50510 40 40 40 157 40 941 78927 58 58 58 175 58 959 78927 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 33039 40 40 40 199 40 1460 178398 58 58 58 217 58 1478 178398 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 48693 40 40 40 139 40 781 53568 58 58 58 157 58 799 53568 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 55394 40 40 44 354 825 1460 261301 58 40 62 372 843 1478 261301 5 5 5 5 5 5 0 15 15 6 7 5 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 44642 40 40 40 251 40 1460 188229 58 58 58 269 58 1478 188229 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 47000 40 40 40 209 40 1460 176647 58 58 58 227 58 1478 176647 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 38651 40 40 40 305 40 1460 250375 58 58 58 323 58 1478 250375 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 140.249.37.248 36129 443 40 40 40 81 40 445 13684 58 40 58 99 58 463 13684 5 5 5 5 5 5 0 59 58 49 9 8 1 1 0 65320 14600 0 56263
tcp 10.0.3.15 119.29.29.29 44204 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 44204 40 40 40 129 40 481 30978 58 58 58 147 58 499 30978 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 140.249.37.248 10.0.3.15 443 36129 40 160 1460 946 1460 1460 419780 58 160 1478 964 1478 1478 419780 5 5 5 5 5 5 0 103 103 9 92 30 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 48212 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 202.113.16.41 56679 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 48212 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 111.32.143.149 38812 443 40 40 40 66 40 461 9406 58 40 58 84 58 479 9406 5 5 5 5 5 5 0 215 214 197 17 16 1 1 0 65320 14600 0 62509
tcp 10.0.3.15 111.32.143.149 55607 443 40 40 40 68 40 461 9610 58 58 58 86 58 479 9610 5 5 5 5 5 5 0 62 60 53 7 6 1 0 0 65320 0 1 56037
udp 202.113.16.41 10.0.3.15 53 56679 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 111.32.143.148 47341 443 40 40 40 108 40 445 18579 58 58 58 126 58 463 18579 5 5 5 5 5 5 0 13 12 7 5 4 1 1 0 32660 14600 0 22576
tcp 10.0.3.15 119.29.29.29 59337 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 111.32.143.149 10.0.3.15 443 55607 40 374 1460 1051 374 1460 354421 58 392 1478 1069 392 1478 354421 5 5 5 5 5 5 0 96 96 6 87 26 1 1 0 65535 0 1 64852
tcp 111.32.143.148 10.0.3.15 443 47341 40 40 185 626 1460 1460 412695 58 40 203 644 1478 1478 412695 5 5 5 5 5 5 0 15 15 5 8 3 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 59337 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 111.32.143.149 10.0.3.15 443 38812 40 160 1460 1012 160 1460 366389 58 178 1478 1030 178 1478 366389 5 5 5 5 5 5 0 296 296 17 277 103 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.134.80 53189 443 40 40 40 130 40 445 23476 58 58 58 148 58 463 23476 5 5 5 5 5 5 0 14 13 7 6 5 1 1 0 32660 14600 0 22485
tcp 10.0.3.15 116.136.134.80 34415 443 40 40 40 112 40 445 18954 58 58 58 130 58 463 18954 5 5 5 5 5 5 0 12 11 6 5 4 1 1 0 24140 14600 0 18896
tcp 116.136.134.80 10.0.3.15 443 53189 40 40 80 476 40 1460 365001 58 58 98 494 58 1478 365001 5 5 5 5 5 5 0 17 17 6 9 5 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.134.80 49487 443 40 40 40 80 40 445 11639 58 58 58 98 58 463 11639 5 5 5 5 5 5 0 22 21 16 5 4 1 1 0 65320 14600 0 40256
tcp 116.136.134.80 10.0.3.15 443 34415 40 40 44 326 40 1460 262909 58 58 62 344 58 1478 262909 5 5 5 5 5 5 0 13 13 5 6 4 1 1 0 65535 65535 0 65535
tcp 116.136.134.80 10.0.3.15 443 49487 40 80 1460 845 80 1460 458993 58 98 1478 863 98 1478 458993 5 5 5 5 5 5 0 33 33 5 26 8 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 38536 443 40 40 40 64 40 461 7727 58 58 58 82 58 479 7727 5 5 5 5 5 5 0 38 36 31 5 4 1 0 0 65320 0 1 49352
